Price,Square Meters,Rooms,Bathrooms,Zona
990,,1,25,Centro
2.247,1,1,1,Chamberí
2.480,62,2,1,Chamberí
2.370,61,2,1,Chamberí
2.309,1,1,1,Centro
5.110,82,2,2,Salamanca
3.800,70,2,2,Chamberí
2.090,55,2,1,Tetuán
2.900,28,1,1,Centro
2.420,58,1,1,Centro
2.820,56,2,1,Centro
820,,1,15,Arganzuela
2.514,1,2,1,Chamberí
4.081,1,2,1,Salamanca
4.669,1,3,1,Centro
2.580,1,1,51,Centro
2.840,1,2,50,Chamartín
2.740,1,2,70,Chamberí
2.574,1,1,1,Centro
2.850,65,2,2,Centro
2.000,1,2,1,Arganzuela
2.990,70,2,1,Chamartín
2.574,1,1,1,Centro
3.542,1,1,1,Centro
3.000,65,2,2,Centro
2.871,1,2,1,Aravaca
3.609,1,1,1,Salamanca
4.081,1,2,1,Salamanca
3.416,1,2,1,Chamberí
2.200,50,2,1,Centro
3.750,152,4,2,Centro
2.300,85,2,2,Centro
4.626,1,3,1,Chamberí
2.550,82,3,2,Aravaca
3.542,1,2,1,Chamberí
2.816,95,2,3,Chamberí
3.583,70,2,1,Salamanca
1.900,60,2,1,Tetuán
4.384,1,3,1,Salamanca
4.934,1,2,1,Centro
2.508,55,2,1,Tetuán
2.690,70,1,2,Tetuán
2.000,108,2,2,Centro
3.597,1,3,1,Salamanca
3.075,63,2,2,Retiro
2.211,1,1,1,Salamanca
3.075,63,2,1,Retiro
2.150,142,3,2,Carabanchel
3.397,60,1,1,Chamberí
3.119,1,1,1,Salamanca
1.100,,1,30,Centro
4.021,1,2,1,Salamanca
4.862,1,3,1,Chamberí
5.266,1,4,1,Centro
4.868,1,3,1,Centro
1.300,1,1,1,Chamberí
4.323,1,3,1,Tetuán
1.950,,1,36,Centro
2.600,1,1,1,Chamberí
4.384,1,2,1,Chamberí
1.100,,1,51,Villaverde
2.998,1,1,1,Salamanca
1.600,,1,51,Centro
4.868,1,3,1,Chamartín
1.800,89,2,1,Centro
1.750,,1,60,Aravaca
3.179,1,3,1,Chamberí
5.104,1,3,1,Chamartín
1.350,,1,30,Centro
4.087,1,2,1,Centro
3.650,74,3,2,Centro
2.453,1,2,1,Tetuán
5.700,155,3,3,Centro
4.900,98,2,3,Centro
2.877,53,2,1,Centro
2.440,74,2,1,Salamanca
3.580,128,2,2,Centro
2.400,,1,65,Salamanca
2.270,,1,54,Retiro
4.080,85,2,2,Centro
2.830,78,2,2,Aravaca
2.940,75,3,2,Salamanca
3.300,80,2,1,Centro
3.500,100,2,2,Centro
2.530,54,1,1,Centro
2.930,57,1,1,Chamberí
3.350,73,2,1,Salamanca
2.100,,1,42,Centro
4.400,117,2,2,Salamanca
3.240,1,2,1,Chamberí
1.700,70,2,1,Carabanchel
4.179,115,2,2,Chamberí
3.905,69,3,2,Salamanca
2.744,105,2,2,Salamanca
4.263,1,3,1,Salamanca
4.909,1,3,1,Centro
4.026,90,3,2,Chamberí
2.930,70,1,1,Salamanca
2.600,,1,87,Chamberí
3.658,130,3,2,Chamberí
1.499,89,1,2,Villaverde
4.505,115,3,2,Salamanca
2.984,63,1,1,Salamanca
1.771,42,1,1,Chamberí
1.299,71,1,2,Villaverde
4.444,130,3,2,Salamanca
4.741,145,3,3,Chamberí
4.485,105,2,2,Chamberí
1.400,,1,20,Tetuán
4.870,138,3,2,Chamberí
2.000,170,2,3,Usera
4.571,113,1,2,Centro
1.300,30,1,1,Chamartín
3.155,80,1,1,Chamberí
4.786,90,2,2,Salamanca
2.877,1,1,1,Chamberí
2.400,57,1,1,Aravaca
4.689,137,4,4,Chamberí
5.230,134,4,4,Chamberí
4.655,134,4,4,Chamberí
2.630,57,2,1,Chamartín
3.900,1,3,1,Chamberí
5.231,129,3,4,Chamberí
3.894,1,3,1,Chamberí
3.280,56,2,1,Centro
2.597,110,2,2,Salamanca
3.200,87,3,2,Salamanca
4.910,85,3,2,Chamberí
2.514,58,1,1,Chamberí
5.291,98,2,2,Salamanca
2.690,51,1,1,Chamberí
4.749,134,3,4,Chamberí
2.630,66,2,2,Retiro
2.670,67,1,1,Chamartín
5.291,113,3,3,Chamberí
4.620,1,4,1,Tetuán
2.860,74,2,2,Hortaleza
3.378,127,2,2,Salamanca
4.021,99,2,2,Chamberí
2.937,81,2,2,Tetuán
2.700,1,3,1,Aravaca
4.015,1,3,1,Centro
3.030,42,1,1,Salamanca
5.406,1,4,1,Centro
2.410,120,1,1,Centro
3.000,60,2,1,Salamanca
2.460,53,1,1,Salamanca
5.165,150,3,2,Salamanca
3.845,100,2,1,Salamanca
4.323,133,2,2,Salamanca
2.756,75,2,2,Chamberí
4.097,120,3,2,Chamberí
3.361,60,1,1,Chamberí
4.378,145,2,2,Chamberí
3.179,78,2,1,Chamberí
4.221,133,3,2,Chamberí
1.750,55,2,1,Centro
3.785,67,2,1,Chamberí
4.681,165,3,3,Chamberí
3.482,100,2,2,Tetuán
2.460,48,1,1,Salamanca
5.054,1,4,1,Centro
4.719,137,4,4,Chamberí
1.690,60,2,1,Centro
3.894,137,4,4,Chamberí
4.391,137,4,4,Chamberí
5.346,134,4,4,Chamberí
5.010,139,3,4,Chamberí
2.244,60,1,1,Chamberí
3.438,137,2,2,Chamberí
2.845,,1,67,Chamberí
4.571,97,2,2,Salamanca
4.347,87,2,1,Retiro
2.998,89,2,1,Chamberí
3.724,64,1,1,Chamberí
5.467,153,3,4,Chamberí
2.877,95,2,2,Salamanca
4.197,140,4,2,Chamberí
5.412,133,2,2,Centro
1.300,46,2,1,Retiro
7.711,137,3,2,Chamberí
4.450,122,2,2,Centro
2.650,,1,120,Centro
4.142,116,3,2,Chamberí
4.983,147,3,3,Tetuán
2.100,90,3,1,Retiro
1.750,,2,90,Chamberí
1.950,65,1,1,Centro
2.200,65,2,1,Centro
3.000,63,2,1,Retiro
3.330,96,3,2,Retiro
3.542,90,2,2,Centro
3.000,60,3,3,Centro
2.100,70,3,2,Vallecas
2.720,55,1,1,Centro
4.090,60,3,2,Salamanca
2.200,80,2,1,Arganzuela
3.750,110,3,2,Chamberí
2.500,70,2,1,Chamartín
1.400,,1,30,Lineal
2.420,1,1,1,Chamberí
2.710,60,1,1,Salamanca
2.630,86,2,2,Salamanca
1.879,,1,1,Villaverde
1.879,,1,1,Villaverde
1.879,,1,1,Villaverde
1.879,,1,1,Villaverde
2.200,1,2,1,Villaverde
2.910,75,2,2,Salamanca
3.080,83,2,1,Salamanca
1.050,,1,30,Lineal
4.190,96,3,4,Retiro
1.500,65,2,1,Hortaleza
4.350,50,2,1,Chamartín
4.070,1,2,1,Salamanca
1.400,,1,30,Lineal
1.300,60,1,1,Centro
1.280,,1,30,Lineal
1.250,,1,30,Lineal
1.400,,1,30,Lineal
2.330,1,2,2,Tetuán
1.700,60,2,1,Vallecas
3.630,3,3,3,Centro
2.450,2,2,2,Chamberí
2.930,85,2,2,Chamberí
1.879,,1,1,Villaverde
1.900,,1,40,Centro
1.879,,1,1,Villaverde
2.730,62,2,1,Centro
1.879,,1,1,Villaverde
3.960,95,3,2,Salamanca
1.899,,1,1,Villaverde
1.790,,1,1,Villaverde
1.600,1,1,1,Lineal
2.750,,1,34,Chamartín
2.400,102,2,1,Tetuán
2.430,32,1,1,Chamberí
2.040,54,1,1,Centro
2.950,81,2,2,Salamanca
1.899,,1,65,Villaverde
1.300,1,2,1,Aravaca
2.600,70,3,1,Centro
2.700,90,2,1,Pardo
1.100,,1,34,Latina
1.150,,1,1,Centro
3.500,90,2,2,Chamartín
3.150,80,2,1,Retiro
4.110,79,2,2,Retiro
1.900,70,3,1,Vallecas
2.620,45,1,1,Centro
1.900,90,2,2,Aravaca
1.300,,1,40,Arganzuela
2.200,1,2,1,Centro
2.400,1,3,1,Centro
1.800,,1,65,Centro
5.000,85,2,2,Centro
1.400,,1,40,Lineal
1.650,,2,1,Tetuán
1.600,50,2,1,Centro
1.580,40,2,1,Aravaca
1.500,,1,28,Centro
2.700,,1,1,Salamanca
1.600,,1,35,Centro
5.000,75,3,2,Salamanca
2.900,170,2,3,Tetuán
1.300,,1,50,Arganzuela
3.500,1,1,1,Centro
3.520,75,2,2,Retiro
3.600,102,3,2,Salamanca
2.550,85,2,2,Centro
3.380,81,2,2,Salamanca
3.000,55,1,1,Centro
1.650,40,1,1,Centro
1.400,,1,35,Lineal
2.100,107,2,2,Carabanchel
2.800,90,3,2,Pardo
1.400,,1,76,Hortaleza
3.740,106,2,2,Centro
3.960,106,3,2,Salamanca
1.879,,1,1,Villaverde
2.100,1,1,1,Centro
1.250,,1,30,Lineal
1.800,1,1,1,Villaverde
2.500,67,3,1,Chamberí
1.900,85,2,2,Chamberí
1.200,1,1,1,Arganzuela
1.800,70,2,2,Salamanca
1.700,60,3,1,Tetuán
1.100,1,1,1,Centro
1.500,70,4,1,Vallecas
1.790,68,1,1,Chamberí
1.900,1,1,1,Villaverde
1.900,1,1,1,Villaverde
1.800,,1,1,Villaverde
1.050,,1,30,Centro
1.890,,1,1,Villaverde
3.400,50,2,3,Centro
1.150,,1,1,Arganzuela
1.190,,1,1,Pardo
2.500,120,2,2,Arganzuela
1.900,1,1,1,Villaverde
875,,1,20,Centro
1.900,1,1,1,Villaverde
4.850,1,2,2,Salamanca
2.850,78,2,1,Tetuán
1.800,,1,1,Villaverde
1.800,,1,1,Villaverde
2.500,120,2,2,Centro
1.650,,1,35,Chamberí
1.600,,1,25,Tetuán
1.800,42,2,1,Centro
2.700,1,1,1,Centro
2.520,80,1,2,Chamberí
2.350,100,2,2,Centro
4.320,50,2,1,Salamanca
3.000,95,2,2,Pardo
3.750,69,2,2,Salamanca
3.310,69,2,2,Salamanca
1.900,115,3,2,Hortaleza
1.500,50,2,1,Tetuán
2.390,61,1,1,Retiro
2.960,57,1,1,Retiro
3.820,112,2,2,Centro
975,,1,30,Tetuán
2.900,60,2,1,Chamberí
5.020,112,3,3,Retiro
2.970,53,2,1,Salamanca
3.230,73,2,2,Salamanca
2.670,69,2,1,Centro
2.720,48,2,1,Salamanca
3.510,54,2,1,Chamberí
2.900,60,2,1,Chamberí
3.450,103,2,2,Salamanca
2.580,38,1,1,Chamartín
2.400,81,2,2,Chamartín
1.850,1,3,1,Lineal
1.050,1,1,1,Pardo
4.850,115,2,2,Chamartín
1.850,,1,50,Blas
1.750,60,2,2,Aravaca
2.820,46,1,1,Centro
3.180,109,2,2,Centro
2.820,55,1,1,Aravaca
2.810,50,2,1,Chamartín
2.860,43,1,1,Centro
4.770,125,3,2,Salamanca
2.500,154,2,2,Salamanca
4.500,90,3,2,Centro
3.500,129,2,2,Chamberí
2.450,58,1,1,Aravaca
3.280,124,2,2,Tetuán
1.500,60,2,1,Tetuán
3.600,100,2,2,Chamberí
1.500,,1,63,Centro
3.000,,1,70,Centro
2.695,60,2,2,Salamanca
2.998,65,1,1,Chamberí
2.520,,1,40,Salamanca
3.499,142,2,2,Chamberí
2.300,78,2,2,Salamanca
3.530,81,2,1,Centro
2.580,82,2,2,Tetuán
2.780,47,1,1,Arganzuela
2.350,69,3,2,Arganzuela
2.390,26,1,1,Chamberí
2.620,51,1,1,Retiro
3.050,65,2,2,Arganzuela
3.490,116,2,2,Centro
4.600,121,3,2,Retiro
2.080,69,1,1,Centro
3.340,65,3,1,Chamartín
2.550,56,2,1,Centro
3.560,78,2,2,Aravaca
2.490,36,1,1,Centro
3.080,70,2,2,Chamberí
3.720,81,2,2,Chamberí
3.070,58,1,1,Salamanca
1.650,70,1,1,Centro
2.100,70,2,2,Centro
4.810,113,3,3,Retiro
4.280,106,3,2,Chamberí
2.560,63,2,1,Chamberí
2.530,61,2,1,Chamberí
4.741,140,3,3,Chamberí
4.923,142,3,3,Chamberí
3.603,60,1,2,Chamberí
3.710,73,2,2,Centro
3.593,70,1,1,Salamanca
3.000,80,2,2,Chamartín
3.500,71,2,2,Centro
4.030,115,2,2,Chamberí
1.900,26,1,1,Aravaca
1.236,,1,39,Centro
3.340,106,3,2,Retiro
1.500,,1,65,Aravaca
3.400,48,1,1,Salamanca
3.140,71,2,2,Retiro
2.710,61,2,1,Chamberí
3.200,1,1,1,Salamanca
3.200,50,1,1,Salamanca
2.900,50,1,1,Centro
5.720,120,3,2,Salamanca
5.720,1,2,2,Centro
2.580,45,1,1,Centro
2.950,115,2,2,Centro
4.050,130,3,3,Chamberí
4.950,90,2,2,Salamanca
2.650,1,3,1,Vicálvaro
2.700,123,3,2,Vicálvaro
3.000,50,1,1,Salamanca
2.750,118,2,1,Centro
2.200,,1,88,Centro
3.100,50,1,1,Salamanca
1.250,,1,35,Centro
9.350,180,3,2,Centro
4.400,80,2,2,Salamanca
4.400,80,2,2,Chamberí
3.070,85,2,2,Retiro
3.610,84,2,2,Chamartín
2.240,59,2,2,Centro
3.300,60,2,1,Salamanca
3.180,69,1,1,Centro
3.850,90,2,2,Salamanca
2.820,44,2,1,Chamartín
3.280,131,2,2,Centro
3.070,64,2,1,Chamartín
2.180,41,1,1,Chamartín
3.090,69,2,1,Centro
2.150,64,1,1,Chamartín
3.610,69,1,1,Centro
2.420,1,1,1,Chamberí
4.500,70,2,2,Centro
4.200,90,2,2,Centro
5.000,90,3,2,Centro
2.320,47,2,1,Retiro
5.110,85,2,2,Salamanca
1.850,,1,25,Chamberí
2.870,70,2,2,Chamartín
2.290,67,1,1,Chamartín
3.050,74,1,1,Aravaca
2.550,70,2,2,Centro
2.400,46,1,1,Chamberí
4.686,120,2,2,Centro
2.974,100,2,2,Salamanca
3.603,80,2,2,Salamanca
3.080,97,2,1,Centro
4.266,91,2,2,Chamberí
4.133,100,2,1,Salamanca
5.462,125,3,2,Salamanca
2.514,75,1,1,Chamberí
3.119,70,1,1,Centro
3.113,120,2,2,Centro
4.384,123,3,2,Chamberí
3.416,104,2,2,Tetuán
3.633,104,2,2,Tetuán
4.121,100,2,1,Chamberí
1.798,79,1,1,Tetuán
3.844,115,2,2,Tetuán
2.000,64,2,1,Salamanca
5.589,185,2,2,Centro
4.836,125,2,2,Chamberí
3.721,159,2,2,Chamberí
3.603,80,1,1,Centro
3.710,62,2,2,Chamberí
2.941,104,2,2,Tetuán
3.439,70,1,1,Chamberí
5.123,120,2,2,Salamanca
2.480,81,2,2,Centro
3.360,115,2,2,Tetuán
5.896,120,3,2,Salamanca
5.588,150,3,3,Chamberí
3.591,100,2,2,Chamberí
4.620,140,3,2,Chamberí
3.766,70,1,1,Chamberí
4.271,110,2,2,Centro
5.475,140,3,2,Salamanca
2.300,94,2,1,Centro
4.930,120,2,2,Salamanca
5.449,140,3,2,Salamanca
4.741,150,3,2,Centro
4.021,113,2,2,Chamberí
5.225,175,3,3,Chamberí
5.049,130,2,2,Chamberí
4.923,170,3,3,Salamanca
3.500,92,3,2,Salamanca
2.970,92,3,2,Salamanca
2.820,70,2,2,Chamartín
5.165,120,2,2,Salamanca
4.626,100,2,2,Chamberí
4.495,155,3,2,Salamanca
3.240,90,1,2,Centro
3.459,110,2,2,Centro
3.722,100,2,2,Chamberí
3.135,105,2,2,Salamanca
4.172,76,2,2,Centro
6.556,170,4,4,Chamberí
4.620,140,3,2,Centro
6.078,129,3,3,Chamberí
3.361,75,1,1,Centro
4.571,70,2,1,Chamberí
5.044,150,3,2,Salamanca
4.378,184,4,3,Centro
2.030,85,1,1,Centro
3.342,85,1,2,Centro
4.257,140,2,2,Salamanca
6.000,90,3,2,Centro
3.818,70,1,1,Centro
3.290,65,2,1,Chamartín
2.700,60,1,1,Centro
2.310,56,1,1,Centro
800,49,2,1,Vicálvaro
2.090,56,1,1,Centro
2.130,39,1,1,Chamartín
3.050,130,3,2,Chamberí
2.150,56,1,1,Centro
2.120,48,1,1,Aravaca
2.620,56,1,1,Centro
3.390,71,2,2,Chamberí
3.690,106,2,3,Salamanca
3.920,95,3,2,Chamberí
3.050,79,2,2,Centro
3.220,80,2,2,Chamberí
3.630,75,2,2,Aravaca
1.950,,1,37,Aravaca
3.550,1,2,1,Chamartín
3.668,111,3,2,Chamberí
2.390,53,1,1,Salamanca
2.500,1,2,1,Centro
4.636,115,2,2,Salamanca
4.170,190,3,2,Salamanca
4.567,159,3,2,Salamanca
5.044,140,4,3,Retiro
3.941,120,2,2,Chamberí
900,,1,25,Centro
3.597,100,2,2,Chamberí
3.476,120,2,2,Salamanca
1.500,70,2,2,Tetuán
4.450,70,2,2,Salamanca
3.850,150,3,3,Centro
4.270,150,3,3,Centro
2.800,80,2,2,Arganzuela
1.350,40,2,1,Arganzuela
5.225,160,3,2,Salamanca
4.381,100,3,1,Salamanca
4.020,120,3,2,Centro
2.380,47,1,1,Retiro
2.990,110,3,2,Chamberí
4.378,170,4,3,Chamberí
4.741,178,3,2,Chamberí
4.378,145,2,2,Chamberí
5.850,127,3,3,Chamberí
1.400,79,3,1,Tetuán
4.136,100,3,2,Chamberí
2.680,82,2,2,Centro
2.690,81,2,1,Centro
7.040,150,3,2,Chamberí
3.985,140,2,2,Salamanca
2.960,50,1,1,Centro
2.740,100,2,2,Chamberí
2.810,102,2,2,Chamberí
1.900,60,2,1,Centro
3.000,65,2,1,Centro
750,,1,1,Centro
900,32,1,1,Centro
850,50,1,1,Carabanchel
1.450,40,1,1,Centro
950,,1,40,Centro
1.250,50,1,1,Chamberí
1.300,50,1,1,Centro
3.860,95,2,2,Centro
1.750,72,3,1,Latina
950,1,2,1,Arganzuela
1.500,53,1,1,Centro
1.200,62,2,1,Lineal
2.950,100,2,1,Centro
1.404,76,1,2,Retiro
1.100,50,1,1,Latina
1.100,1,1,1,Latina
1.100,36,1,1,Salamanca
1.500,60,1,1,Arganzuela
1.680,129,2,2,Blas
1.224,65,1,1,Retiro
1.390,1,1,1,Centro
1.100,42,1,1,Centro
4.500,140,3,3,Chamartín
1.078,82,2,1,Centro
2.300,87,1,2,Blas
1.100,,1,35,Centro
1.600,83,2,1,Tetuán
1.100,45,1,1,Latina
1.000,40,1,1,Latina
1.950,85,2,2,Centro
3.900,70,2,2,Centro
3.100,100,3,3,Centro
1.020,35,1,1,Centro
3.500,1,3,2,Centro
900,,1,20,Centro
890,,1,20,Centro
2.750,42,1,1,Arganzuela
3.036,1,3,2,Centro
1.200,,1,20,Centro
1.155,1,2,1,Centro
1.250,70,1,1,Salamanca
2.100,119,3,2,Arganzuela
1.550,,1,25,Centro
5.000,115,3,3,Centro
1.500,62,1,1,Hortaleza
2.650,1,2,1,Salamanca
950,,1,1,Lineal
1.600,,1,47,Centro
1.450,45,2,1,Arganzuela
1.950,60,1,1,Centro
1.900,1,2,1,Centro
1.150,60,2,1,Centro
2.050,50,2,1,Pardo
1.195,70,3,1,Carabanchel
1.500,80,3,1,Retiro
1.568,,1,25,Centro
1.996,35,1,1,Centro
1.920,45,1,1,Chamartín
1.100,,1,20,Retiro
1.000,50,1,1,Pardo
1.410,,1,1,Centro
1.950,110,4,2,Centro
950,,1,60,Lineal
1.100,70,2,1,Blas
1.490,79,1,2,Centro
1.895,85,3,1,Retiro
1.200,40,1,1,Centro
2.250,78,3,1,Centro
1.400,55,1,1,Centro
950,42,1,1,Carabanchel
2.850,70,1,1,Tetuán
4.000,100,2,1,Aravaca
1.200,35,1,1,Arganzuela
2.100,1,1,1,Salamanca
1.995,1,1,1,Salamanca
1.800,1,1,1,Centro
1.552,1,2,1,Centro
1.450,38,1,1,Centro
1.350,,1,50,Chamberí
1.300,45,2,1,Centro
1.299,,1,20,Chamberí
1.240,,1,1,Centro
1.199,,1,1,Chamberí
1.199,,1,20,Chamberí
1.199,,1,20,Chamberí
1.199,,1,20,Chamberí
1.199,,1,20,Chamberí
1.199,,1,20,Chamberí
1.100,,1,30,Centro
1.100,,1,1,Tetuán
900,,1,30,Centro
895,,1,25,Tetuán
850,,1,25,Tetuán
770,25,1,1,Centro
750,1,1,1,Centro
600,,1,39,Usera
850,40,1,1,Villaverde
13.500,336,3,4,Chamberí
3.250,276,5,4,Moncloa - Aravaca
17.000,360,3,3,Barrio de Salamanca
7.500,340,4,3,Barrio de Salamanca
3.900,230,5,3,Chamberí
1.200,60,1,1,Ciudad Lineal
3.500,210,3,2,Chamartín
3.600,145,4,3,Centro
4.000,150,2,2,Chamberí
6.500,300,4,5,Barrio de Salamanca
1.300,34,1,1,Centro
1.000,50,1,1,Salamanca
1.100,1,1,1,Centro
950,,1,1,Centro
1.099,,1,45,Centro
1.300,2,1,1,Chamberí
950,50,1,1,Tetuán
1.290,93,3,1,Moratalaz
3.600,300,6,6,Moncloa - Aravaca
1.568,,1,1,Retiro
1.800,1,1,1,Chamartín
1.568,,1,40,Retiro
800,69,1,1,Hortaleza
3.600,266,5,4,Ciudad Lineal
750,30,1,1,Latina
3.500,250,4,3,Chamartín
2.500,151,4,2,Centro
3.100,150,5,2,Chamberí
3.200,200,5,3,Ciudad Lineal
3.300,140,4,2,Moncloa - Aravaca
1.300,77,2,1,Carabanchel
8.300,366,5,5,Chamberí
1.200,26,1,1,Lineal
3.250,228,4,3,Chamberí
850,,1,35,Tetuán
1.990,1,1,1,Tetuán
1.600,1,1,1,Centro
1.150,,1,40,Centro
1.050,,1,25,Centro
7.500,320,4,4,Retiro
11.000,248,3,4,Centro
9.000,220,3,4,Centro
13.000,400,5,6,Barrio de Salamanca
1.490,,1,35,Centro
700,23,1,1,Hortaleza
4.200,225,6,3,Chamberí
1.200,55,1,1,Tetuán
2.200,130,3,2,Centro
1.600,,2,1,Centro
1.200,,1,33,Arganzuela
1.200,,1,1,Arganzuela
2.700,1,1,1,Salamanca
2.700,1,1,1,Salamanca
2.700,1,1,1,Salamanca
2.700,1,1,1,Salamanca
2.700,1,1,1,Salamanca
2.700,1,1,1,Salamanca
2.700,1,1,1,Salamanca
2.700,1,1,1,Salamanca
2.700,1,1,1,Salamanca
2.700,1,1,1,Salamanca
2.700,1,1,1,Salamanca
1.395,1,1,1,Tetuán
780,,1,12,Centro
3.350,60,1,1,Centro
1.900,1,2,1,Tetuán
1.550,78,2,1,Carabanchel
2.350,1,2,1,Arganzuela
1.650,1,2,1,Centro
1.800,1,2,2,Centro
1.400,1,1,1,Lineal
1.650,,1,30,Centro
595,,1,15,Retiro
2.250,50,1,1,Centro
1.900,,1,1,Centro
1.050,38,1,1,Centro
2.200,,1,1,Hortaleza
1.300,40,2,1,Vallecas
1.500,1,3,1,Retiro
950,,1,27,Centro
850,40,1,1,Centro
2.700,1,1,1,Salamanca
849,,1,35,Vallecas
7.500,322,4,3,Retiro
12.000,430,7,7,Pardo
1.000,50,1,1,Chamberí
25.000,4,6,695,Centro
1.080,60,1,1,Pardo
950,35,1,1,Salamanca
25.000,639,4,5,Chamberí
1.050,,1,29,Centro
2.000,35,2,1,Salamanca
6.000,4,6,456,Chamartín
8.500,650,5,7,Moncloa - Aravaca
1.500,60,3,1,Lineal
6.000,4,6,456,Chamartín
4.450,172,4,3,Retiro
1.200,70,2,2,Pardo
1.200,75,2,1,Usera
1.800,,2,1,Chamartín
3.750,300,5,4,Moncloa - Aravaca
6.500,170,2,2,Centro
3.500,200,6,2,Moncloa - Aravaca
1.300,1,1,1,Centro
800,33,1,1,Centro
450,12,1,1,Usera
2.400,100,2,1,Barrio de Salamanca
5.000,181,4,3,Barrio de Salamanca
3.600,167,4,3,Centro
8.000,304,3,3,Barrio de Salamanca
1.500,65,2,1,Lineal
2.300,65,2,2,Centro
750,,1,70,Vallecas
2.900,1,3,1,Aravaca
1.400,,1,47,Chamartín
1.450,63,2,1,Usera
1.400,1,1,1,Tetuán
900,,1,35,Centro
950,,1,29,Hortaleza
1.200,30,1,1,Centro
940,,1,23,Centro
950,1,1,1,Arganzuela
1.350,,1,49,Tetuán
1.400,,1,72,Tetuán
1.550,,1,30,Salamanca
1.450,,1,1,Arganzuela
830,,1,22,Centro
1.200,,1,80,Tetuán
1.500,,1,50,Vallecas
1.000,35,2,1,Carabanchel
1.900,75,1,1,Centro
1.000,,1,40,Carabanchel
1.700,1,1,1,Centro
3.028,50,1,1,Centro
2.590,55,1,1,Retiro
2.200,1,1,1,Tetuán
2.350,,1,70,Retiro
2.378,66,2,1,Chamberí
3.485,66,2,1,Chamberí
1.250,,1,45,Aravaca
850,1,1,1,Latina
750,,1,20,Blas
850,,1,25,Blas
1.600,1,1,1,Arganzuela
1.600,1,1,1,Arganzuela
1.500,70,2,1,Aravaca
1.000,,1,40,Centro
2.000,1,2,1,Salamanca
1.750,1,1,1,Salamanca
3.000,,1,40,Centro
2.500,60,2,1,Salamanca
1.200,,1,1,Latina
900,,1,35,Centro
925,,1,30,Salamanca
850,55,2,1,Usera
900,1,3,1,Carabanchel
4.200,160,3,2,Chamberí
15.000,557,5,5,Centro
5.900,200,4,3,Barrio de Salamanca
2.250,140,3,1,Ciudad Lineal
4.750,286,4,4,Chamartín
1.500,100,4,2,Ciudad Lineal
6.000,501,7,6,Salamanca
2.180,80,2,1,Centro
4.500,210,8,3,Centro
9.450,575,5,5,Chamartín
12.000,328,3,4,Centro
1.350,95,3,2,San Blas
3.500,130,1,1,Barrio de Salamanca
3.400,322,6,3,Blas
6.500,334,4,5,Barrio de Salamanca
1.600,90,2,1,Chamberí
1.350,1,1,1,Aravaca
950,,2,1,Latina
1.800,120,4,1,Barrio de Salamanca
1.500,75,1,1,Chamberí
1.600,105,2,2,Arganzuela
2.000,7575,2,2,Retiro
1.490,,2,1,Ciudad Lineal
19.900,1308,6,8,Hortaleza
3.900,177,3,2,Chamberí
5.700,552,6,5,Chamartín
900,78,1,1,Tetuán
3.500,150,5,2,Salamanca
9.500,1000,6,7,Aravaca
900,40,1,1,Moratalaz
1.750,100,3,2,San Blas
,,2,2,San Blas
4.500,160,3,4,Centro
3.600,167,4,3,Centro
2.200,110,1,1,Chamberí
5.500,,4,251,Retiro
7.500,340,4,3,Salamanca
2.750,80,4,1,Moncloa - Aravaca
3.500,123,2,2,Centro
12.000,,4,310,Salamanca
1.199,,1,1,Chamartín
5.000,219,4,3,Salamanca
7.400,320,4,3,Retiro
1.700,120,3,2,San Blas
6.000,221,4,3,Retiro
1.450,90,3,2,Fuencarral - El Pardo
3.500,230,4,3,Centro
850,49,1,1,Barajas
8.450,580,5,5,Chamartín
5.300,315,5,4,Chamartín
4.300,200,6,2,Chamberí
1.400,68,1,1,Chamartín
1.460,72,3,1,Fuencarral - El Pardo
2.000,80,1,1,Arganzuela
6.900,250,3,3,Barrio de Salamanca
7.000,335,4,4,Chamartín
1.400,130,2,2,San Blas
1.700,85,2,1,Centro
1.500,110,2,2,Chamberí
18.000,768,4,3,Chamartín
10.000,,430,,Tetuán
9.500,330,4,5,Chamartín
2.000,96,2,2,Tetuán
11.000,390,3,4,Retiro
6.950,4,5,298,Chamberí
2.600,140,4,3,Hortaleza
1.450,64,1,1,Centro
2.000,100,2,1,Retiro
3.650,170,4,2,Centro
3.600,370,6,6,Aravaca
12.000,507,5,5,Retiro
15.000,557,6,7,Centro
1.150,60,1,2,Chamartín
25.000,492,5,6,Barrio de Salamanca
3.600,266,5,4,Lineal
959,57,2,1,Carabanchel
25.000,492,5,6,Retiro
1.400,60,2,1,Centro
1.300,63,2,1,Chamberí
2.800,100,2,2,Salamanca
,360,4,4,Aravaca
2.200,110,1,1,Chamberí
2.500,360,5,4,Aravaca
1.520,48,1,1,Chamartín
1.350,94,2,2,Barrio de Salamanca
1.600,90,2,2,San Blas
2.900,117,3,2,Chamberí
1.200,40,1,1,Chamberí
1.000,250,2,1,Fuencarral - El Pardo
1.000,50,1,1,Usera
9.800,750,4,7,Aravaca
1.700,55,1,1,Barrio de Salamanca
2.100,125,4,1,Centro
7.000,482,4,3,Lineal
25.000,,3,344,Centro
1.850,130,4,2,Blas
4.500,495,5,4,Aravaca
3.950,131,2,2,Chamberí
1.800,90,3,1,Salamanca
1.750,112,4,2,Latina
